date,"Atlanta-Sandy Springs-Roswell, GA Metro Area","Baltimore-Columbia-Towson, MD Metro Area","Boston-Cambridge-Newton, MA-NH Metro Area","Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Cincinnati, OH-KY-IN Metro Area","Cleveland-Elyria, OH Metro Area","Dallas-Fort Worth-Arlington, TX Metro Area","Denver-Aurora-Lakewood, CO Metro Area","Detroit-Warren-Dearborn, MI Metro Area","Houston-The Woodlands-Sugar Land, TX Metro Area","Kansas City, MO-KS Metro Area","Los Angeles-Long Beach-Anaheim, CA Metro Area","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","Milwaukee-Waukesha-West Allis, WI Metro Area","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","New York-Newark-Jersey City, NY-NJ-PA Metro Area","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Phoenix-Mesa-Scottsdale, AZ Metro Area","Pittsburgh, PA Metro Area","Portland-Vancouver-Hillsboro, OR-WA Metro Area","Riverside-San Bernardino-Ontario, CA Metro Area","San Diego-Carlsbad, CA Metro Area","San Francisco-Oakland-Hayward, CA Metro Area","St. Louis, MO-IL Metro Area","Tampa-St. Petersburg-Clearwater, FL Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",All Cities Average
1990-11-01,17.209145440080373,,23.177744322953156,22.301394500615693,20.614921244838104,19.34536566832695,17.666659124024243,18.070043990394815,17.89009802078039,15.694206069579778,18.56552233114534,35.82892431455468,13.117355586717212,16.639798207511607,18.833655122165684,28.02912246751359,15.752169760448405,,15.644233074175625,17.716361502771505,,27.447772557484182,35.93181222624127,17.485656397893138,14.835686284095065,,20.35443855519595
1990-12-01,17.209145440080373,,23.10378853379249,22.01528613092515,20.614921244838104,19.01626551272671,17.621282431068703,18.070043990394815,17.825184747845775,15.533614193518966,18.56552233114534,35.94670513084185,13.117355586717212,16.639798207511607,18.833655122165684,27.974199301346033,15.68107679570106,,15.692893208154397,17.716361502771505,,27.447772557484182,35.83860389361808,17.700039924610607,14.835686284095065,,20.3181455486979
1991-01-01,17.37775111425113,,23.005122144386295,22.24915695835638,20.810357647089024,19.17652860866373,17.840833930239715,18.18426991090576,18.03596704136128,15.848564307595744,18.78955982740005,35.870842303261796,13.357530089930851,16.79717334818795,19.074131275785906,27.88542589171642,15.720428045677654,,15.845822641788526,18.040074057142263,,27.470009478270693,35.14318638218017,17.57774107947345,15.107465817683767,,20.41854281369766
1991-02-01,17.407115023797722,,23.079236584284452,22.24915695835638,20.929791004020146,19.064467082827857,17.629699800887764,18.328293897636954,17.931938392240234,15.686392951890118,18.838171736964753,35.75346389258359,13.301264167058351,16.957695991677816,19.14190182816979,27.830784299505353,15.832789779597377,,15.90733592844143,18.272193524423617,,27.379826410636504,35.211647134872734,17.57774107947345,15.079023773470997,,20.426815056491705
1991-03-01,17.436478933344315,,23.01990692725544,22.234164264988216,21.049224360951264,19.233054853641367,17.795166266595757,18.47231788436815,17.94487629872814,15.32988402116534,18.886783646529455,35.68340485164449,13.113455619849057,17.118218635167683,19.209672380553673,27.758261083089703,15.579708101534758,,16.05693469892834,18.50431299170497,,27.289643343002318,34.96191914100839,17.751513424745813,15.050581729258228,,20.430885611729764
1991-04-01,17.436478933344315,,22.574898561561366,22.37103118667899,21.049224360951264,19.660652303713128,17.721703244165543,18.47231788436815,18.43557262710466,15.36770876649819,18.886783646529455,35.06126974925574,13.031544282540633,17.118218635167683,19.209672380553673,27.5348681325259,15.713726880712029,,16.107824469551918,18.50431299170497,,27.289643343002318,34.75321032677724,18.069363181882334,15.050581729258228,,20.4282094371749
1991-05-01,17.42386208896418,,22.48878960328459,22.103825771045138,20.56006301051522,19.233865350665813,17.751714595976154,18.168940400865754,18.13096187249014,15.312577972717028,18.355368441265885,35.17562483650054,12.988712583994895,16.848060234899613,19.092807453523683,27.481505984982245,15.643261737749196,,16.058223778344676,17.834837123698282,,27.253923914542888,34.552324717951954,17.741078006738366,15.019769514694392,,20.237277227064116
1991-06-01,17.42386208896418,,22.48878960328459,22.074529779300875,20.56006301051522,19.20607074755791,17.691793196496064,18.168940400865754,18.22259850289262,15.203494603365527,18.355368441265885,35.06126974925574,13.042296381783652,16.848060234899613,19.092807453523683,27.39302721490825,15.533798710322198,,15.996650834409303,17.834837123698282,,27.253923914542888,34.28806219620853,17.727658129274875,14.988957300130556,,20.20258452806664
1991-07-01,17.3367806400189,,22.462635924966186,22.133222895606202,20.753314405157845,19.675676067626018,17.42169810836405,18.276405567909453,18.30840898206286,15.117513105626685,18.3389357031806,35.035884559894846,13.215507258446461,17.0483865210954,19.105844536114002,26.870011236424975,15.523839903535093,,15.881438828175398,18.144419324923312,,27.226781029702693,34.2078374367415,17.776557283026587,14.988957300130556,,20.220457119033167
1991-08-01,17.46361666348268,,22.491415727560636,22.22111127242529,20.901788037627178,19.603814577240243,17.52435121169616,18.41073702671408,18.229663136978722,15.402237567705752,18.4806680691662,35.08156367926889,13.204558205208311,17.13822356696671,19.270980915591387,27.02433803995262,15.504201902392106,,15.773970445127599,18.365722226580267,,27.302040846759603,34.2078374367415,17.939271766166417,15.1453885433008,,20.303977312029687
1991-09-01,17.590452686946456,,22.75379128368253,22.089538903049082,21.050261670096507,19.363363749092272,17.378071151498364,18.54506848551871,18.29523746480958,15.278910042697435,18.622400435151803,34.78676062314058,13.063853896464288,17.228060612838018,19.436117295068772,26.92125728455547,15.358485719098944,,15.905519857482714,18.587025128237222,,27.377300663816513,33.94819540686112,17.980416884896158,15.301819786471043,,20.31190495597607
1991-10-01,17.590452686946456,,22.91846547592996,22.480740867022956,21.050261670096507,19.548409652549676,17.690600243725225,18.54506848551871,18.498046802713393,15.407143137401121,18.622400435151803,35.03184199163098,13.26833426349223,17.228060612838018,19.436117295068772,26.951813009965136,15.684988460112498,,15.876701647299733,18.587025128237222,,27.377300663816513,34.35394448341055,18.037462816529537,15.301819786471043,,20.43122725526945
1991-11-01,17.339518982425105,,23.02311600321731,22.51043801479973,20.61608130848001,19.464330471248388,17.617073226918386,18.344219368347023,18.498046802713393,15.098732091134602,18.412373362574904,34.98675596590172,12.961000642372998,16.79434719880853,19.274882536210736,26.917566741845736,15.855259726920872,,15.960389080681585,18.11514014613811,,27.076061756836015,34.072177115407804,17.99649961558359,14.869641292943177,,20.263802338704984
1991-12-01,17.339518982425105,,22.711992813984647,22.318797088675044,20.61608130848001,19.067936100696276,17.587833271355034,18.344219368347023,18.511307051317488,14.702070485350562,18.412373362574904,35.07704436839437,13.023413165530492,16.79434719880853,19.274882536210736,26.917566741845736,15.655319503378363,,15.817460223242643,18.11514014613811,,27.076061756836015,34.09368732823319,18.13377268664068,14.869641292943177,,20.202748490064007
1992-01-01,17.453349229726864,,23.20663819340201,22.443903277857835,20.782265573393868,19.35405858844864,17.725383381896652,18.68728260426237,18.550436546847553,14.948103368067162,18.465177433546334,34.92781158588804,13.195872631293048,17.001709673212424,19.35030130521771,27.03179117022606,15.680432718422004,,16.40585250490487,18.461649658367428,,26.997969465153385,33.67390754042627,18.660995192126077,14.975589790383601,,20.36274915604865
1992-02-01,17.435621568261837,,22.8447413014971,22.370843696875223,20.858433361479385,19.60043274303992,17.784125331795234,18.85398234565786,18.670374714176308,15.075755830646731,18.47736298838589,34.86029648617305,13.270546122335128,17.168807589479638,19.399862210565146,26.98072355466518,15.553267637112281,,16.307318856226765,18.58776026315837,,26.886931987917148,33.65270230897763,18.602906491138913,14.92261554166339,,20.371155133237643
1992-03-01,17.417893906796806,,22.4795759993632,22.298258220895747,20.9346011495649,19.75410684152419,17.828437936442562,19.020682087053352,18.643587949880505,14.922831849270771,18.489548543225453,34.86029648617305,13.059399803761774,17.33590550574685,19.449423115912587,26.61204286012938,15.592175123383981,,16.018693743727173,18.71387086794931,,26.77589451068091,33.5470754969595,18.57399754554274,14.869641292943177,,20.327179128951272
1992-04-01,17.417893906796806,,22.28250557171403,22.458323023144033,20.9346011495649,19.938054923321122,17.70259778308854,19.020682087053352,18.706823710465514,14.886640623158009,18.489548543225453,34.37132126372896,13.09070662800892,17.33590550574685,19.449423115912587,26.498815153000233,15.440273182536258,,16.19911032662397,18.71387086794931,,26.77589451068091,33.470681294638766,18.30969512421661,14.869641292943177,,20.28922770852356
1992-05-01,17.355996629231786,,22.268221914296262,22.414686385145693,20.612079283115015,19.79594476706081,17.673167030331953,18.55186245814711,18.706823710465514,14.911915055455387,18.489548543225453,34.23903907798016,13.185566820965505,17.22748080140236,19.13199929651342,26.58152056858388,15.449899288011654,,16.175111644658603,18.175526637501456,,26.63796330908049,33.34437683692316,18.212080603371582,15.007834985256775,,20.188574802123817
1992-06-01,17.355996629231786,,22.239709466262596,22.400178497517768,20.612079283115015,19.51771644988498,17.556416133352055,18.55186245814711,18.653451888181735,14.899267120717935,18.489548543225453,34.15141517758865,13.14323755348247,17.22748080140236,19.13199929651342,26.614747469294606,15.401888413903475,,16.2231803271093,18.175526637501456,,26.63796330908049,33.30248691627376,18.006371861616632,15.146028677570373,,20.1562978595897
1992-07-01,17.70743045855735,,22.24647267300009,22.507315434698437,20.81433673142783,19.588250002739276,17.84761500850339,18.9712999683148,18.78536135324483,15.076246857667858,18.662177236785883,34.01169153074498,13.243788594412173,17.465556543519057,19.33760575915045,26.62150919608292,15.472312918519666,,16.317397317157432,18.667747096887126,,26.59183486368562,33.35982078270042,18.283694703299066,15.146028677570373,,20.305704259484955
1992-08-01,17.721376245435348,,22.374489459481545,22.40638576907199,20.88478595499746,19.53428788151961,17.64364226554906,19.11975257022808,19.40785123608431,15.012954469516435,18.705842141627638,34.033535905523884,13.275522912130413,17.571590277402965,19.395896251135174,26.804875884346483,15.24505740441656,,16.317397317157432,18.795953356075948,,26.47287203082516,33.13018497005354,18.367309160783666,15.12069316731288,,20.333738937757982
1992-09-01,17.735322032313345,,22.4174897595318,22.320592332815174,20.955235178567094,19.80711313126151,17.803510523309388,19.268205172141357,19.153969461193675,14.875564703156469,18.749507046469393,34.05540835790533,13.393194750996999,17.677624011286873,19.454186743119898,26.704545718840503,15.348381884668305,,16.30546066952235,18.924159615264774,,26.353909197964704,32.8424538350779,18.353320349541633,15.095357657055388,,20.345205096909265
1992-10-01,17.735322032313345,,22.351738235725453,22.533399670081096,20.955235178567094,20.087593596722,17.8268205884522,19.268205172141357,19.14563113271977,14.86219808151825,18.749507046469393,33.527942109394154,13.342222188908135,17.677624011286873,19.454186743119898,26.53043973600246,15.50046882219206,,16.468587833220706,18.924159615264774,,26.353909197964704,32.33624912579602,18.491692473638786,15.095357657055388,,20.32811319311609
1992-11-01,17.57295640807386,,22.46643605861564,22.475953144472225,20.694381628626424,20.144019421431892,17.81214830813249,18.918479754150887,18.900523479527056,15.037341829953647,18.651342088110916,33.356772015664,13.21505247781449,17.41143117881028,19.339412780033644,26.448857817995073,15.462337287574123,,16.361028115877463,18.693689471100516,,26.54190725320311,32.25679888224369,18.421381855868297,14.782230099778523,,20.22565824350265
1992-12-01,17.57295640807386,,22.423286693586284,22.547807214627184,20.694381628626424,20.200763138111984,17.63794636868865,18.918479754150887,18.820209640378927,14.961777298144836,18.651342088110916,33.37807263636366,13.194092838674422,17.41143117881028,19.339412780033644,26.416365363673208,15.567653516777412,,16.408658474293407,18.693689471100516,,26.54190725320311,32.35617287756792,18.227326667017913,14.782230099778523,,20.215725608627
1993-01-01,17.60611988210881,,22.33012270640682,22.559119785426685,20.80659495488511,20.027318431862273,17.586217880632713,19.24701395068867,18.65825189283687,14.931598076123947,18.693768234541846,32.52575865414386,13.266166974425465,17.571042532984524,19.457413119506505,26.30683483243222,15.484229420561281,,16.368674375057747,18.967332880972663,,26.21181444074964,31.95395892560311,18.327737116396168,14.84387911148546,,20.169589462719657
1993-02-01,17.697319435704916,,22.17386866711262,22.53052774514097,20.925541080719313,19.75221790395208,17.514960920014264,19.436730881083726,18.723811456761105,14.832713320652928,18.742255259034337,32.588028772818035,13.203933196593916,17.69518469734227,19.55012767194946,26.33917267488143,15.37954194445423,,16.38041660918619,19.178784606782955,,26.098115805349003,31.973671423398045,18.244931075207635,14.906279940408337,,20.175824322206715
1993-03-01,17.78851898930102,,22.301549292834956,22.732207661018194,21.04448720655352,19.698102238461797,17.600538904965475,19.626447811478783,18.936733264371753,14.808196439131189,18.790742283526825,32.8184068682557,13.31847835839402,17.819326861700016,19.64284222439242,26.130386550019566,15.248333177103614,,16.606764184149494,19.39023633259325,,25.98441716994836,31.875351400570867,18.272449824943997,14.968680769331215,,20.245599900593003
1993-04-01,17.78851898930102,,22.49589608925935,22.78548956134011,21.04448720655352,19.931821055727738,17.6347357788356,19.626447811478783,19.142150460219003,14.767696029985252,18.790742283526825,32.241212241771194,13.512573312111773,17.819326861700016,19.64284222439242,26.216313030949582,15.336158588093292,,16.749067219146493,19.39023633259325,,25.98441716994836,31.173112145505375,18.450799118338846,14.968680769331215,,20.249669285459504
1993-05-01,17.602576282095782,,22.409759920442788,22.68454118986582,20.957526515617346,20.097116047205784,17.706421696635744,18.720362834196994,18.99323698422013,14.683378026551408,18.568530992664716,32.15864831797665,13.481001879139548,17.626294207815654,19.456314138989132,26.120923171528297,15.401898398330067,,16.62857033267781,19.004488925446168,,26.05199692851779,31.229859315673156,18.478776069238524,15.004767995696254,,20.13940864411479
1993-06-01,17.602576282095782,,22.43839859126763,22.84357876353601,20.957526515617346,19.94549171488804,17.649026488542923,18.720362834196994,18.88638333030047,14.659463730091224,18.568530992664716,32.13807336703744,13.449577632335027,17.626294207815654,19.456314138989132,25.932210902980234,15.364263948975562,,16.592758623418632,19.004488925446168,,26.05199692851779,31.343975732173803,18.43684238678186,15.040855222061293,,20.12313596635153
1993-07-01,17.71925829991599,,22.409258165060496,23.005021541232324,21.136325931341926,20.210535560763084,17.733440946613193,19.23675619777145,19.140795838933464,14.814862661235164,18.746210732299932,31.659192246268134,13.658314979479945,17.848498956205678,19.690073759624916,26.02372738102232,15.348425815687454,,16.838321649736397,19.427845280095138,,25.848523159338622,31.244047186916212,18.404498713430062,15.040855222061293,,20.235672282956052
1993-08-01,17.784891934939857,,22.48085323907027,22.73046412334073,21.234665609990444,19.977284301745453,17.63349401696239,19.44309286227663,18.966910202381307,14.77867000001065,18.82307219270393,31.638923877352468,13.421940830098425,17.964474241549595,19.788169314713144,26.165503135519415,15.40481929694534,,16.76589876092033,19.604059050747452,,25.81297653701214,31.168027607386005,18.335722559792433,15.113781492007305,,20.22898614488481
1993-09-01,17.850525569963725,,22.338117662949188,22.58857608262075,21.333005288638965,20.045326823209162,17.56279035209887,19.649429526781805,18.835286953232238,14.92451213816865,18.899933653107926,31.740526073490404,13.391711233634242,18.080449526893513,19.886264869801376,26.26088164026614,15.40481929694534,,16.80203216342231,19.78027282139977,,25.777429914685662,31.130156370925025,18.349436637997215,15.186707761953318,,20.264463289190253
1993-10-01,17.850525569963725,,22.57043535504465,22.592374912543015,21.333005288638965,20.361480531421076,17.704419001787965,19.649429526781805,18.728580320659486,14.765341743530985,18.899933653107926,31.32515729320405,13.623171221205332,18.080449526893513,19.886264869801376,26.27910919724753,15.448827918577333,,16.98896548523198,19.78027282139977,,25.777429914685662,30.961322824134022,18.41407334981171,15.186707761953318,,20.282149003982962
1993-11-01,17.52086470102459,,22.527307134620997,22.536556815167984,21.086129121241505,20.430926235825645,17.633657934634538,19.144383948583393,18.93624302691766,14.670387777334643,18.720066056116423,31.244939220750265,13.8103598334051,17.815092695945104,19.770731014348645,26.24729429507169,15.383128164367102,,16.96467818646824,19.419694931426342,,25.929161026021287,30.683060485990218,18.48303991666494,14.777982237661893,,20.169803852708558
1993-12-01,17.52086470102459,,22.556040944741685,22.564431344314766,21.086129121241505,20.45883733724071,17.479957271178925,19.144383948583393,18.923129285209267,14.635094141944103,18.720066056116423,31.28499683513584,13.685001045204752,17.815092695945104,19.770731014348645,26.08936833661758,15.299473690965709,,16.8802167730221,19.419694931426342,,25.929161026021287,30.83084163222016,18.524668384945716,14.777982237661893,,20.154371034323205
1994-01-01,17.563812382857353,,22.783862854089456,22.921617287616773,21.388779691132555,20.75710922729125,17.5439832595673,19.664705255362048,19.326155927130127,14.717711608874433,18.91385146580264,30.777871048644037,13.678936678590823,18.27410597260863,19.9014568806274,26.001383847142595,15.261716469142668,,16.729913350722846,19.915850292740238,,25.70969404253903,30.771231318914317,18.491158907276443,14.751645239614573,,20.265752409467613
1994-02-01,17.5888651972598,,22.7109778161685,22.80842411582607,21.562196258551886,20.474891562746162,17.48846432520158,20.087197556114145,19.138783224235514,14.635094141944103,19.095772462650924,30.64081946000504,13.577007195143798,18.55258683083546,20.12140833817578,25.769366739642813,15.326620488148741,,16.741686688759945,20.200922013495152,,25.455704162778673,30.808394641763257,18.463703585959035,14.646297247425302,,20.267962911492347
1994-03-01,17.613918011662246,,22.60971867940852,22.668495133520388,21.735612825971213,20.433219463229037,17.36482239360157,20.509689856866242,19.046452774497645,14.658604333336784,19.277693459499208,30.660323482576647,13.348237110536976,18.831067689062284,20.34135979572416,25.738743606262364,15.373319514620857,,16.671294172899707,20.485993734250066,,25.201714283018312,30.58675151484409,18.24696165098079,14.54094925523603,,20.27022467007296
1994-04-01,17.613918011662246,,22.40306511066771,22.875431914192507,21.735612825971213,20.613398616205686,17.124284657865754,20.509689856866242,19.311188807109687,14.462144977364042,19.277693459499208,29.499227304664483,13.364951857948412,18.831067689062284,20.34135979572416,25.709974356570676,14.965044157768325,,16.693044761158202,20.485993734250066,,25.201714283018312,30.345187830948348,18.344116499803327,14.54094925523603,,20.19313908016168
